user_id,item_description,date
3918,tropical fruit,2014-06-12
3918,chewing gum,2014-06-12
3918,rolls/buns,2014-10-08
3918,canned beer,2014-10-08
3919,berries,2014-02-15
3919,pastry,2014-02-15
3919,canned beer,2014-08-02
3920,soda,2014-02-17
3920,whole milk,2014-02-17
3920,brandy,2014-02-17
3920,pastry,2014-02-23
3920,brown bread,2014-02-23
3920,whole milk,2014-11-01
3921,hard cheese,2014-02-02
3921,coffee,2014-02-02
3921,rolls/buns,2014-06-11
3921,brown bread,2014-06-11
3921,chicken,2014-06-16
3921,misc. beverages,2014-06-16
3921,rolls/buns,2014-06-18
3922,soda,2014-05-29
3922,yogurt,2014-05-29
3922,citrus fruit,2015-01-04
3922,beef,2015-01-04
3922,rolls/buns,2015-01-04
3923,shopping bags,2014-06-28
3923,other vegetables,2014-06-28
3923,canned vegetables,2014-06-28
3923,root vegetables,2014-12-19
3924,hamburger meat,2014-12-01
3925,bottled water,2014-07-26
3926,salty snack,2014-02-22
3926,red/blush wine,2014-02-22
3926,onions,2014-10-02
3927,whipped/sour cream,2014-09-26
3927,sugar,2014-09-26
3928,citrus fruit,2014-07-08
3928,shopping bags,2014-07-08
3929,semi-finished bread,2014-10-01
3930,tropical fruit,2014-05-31
3930,curd,2014-05-31
3930,brown bread,2014-05-31
3931,margarine,2014-06-22
3931,frozen vegetables,2014-06-22
3931,baking powder,2014-06-22
3931,ham,2014-07-19
3931,pastry,2014-07-19
3931,tropical fruit,2014-09-10
3931,coffee,2014-09-10
3931,canned vegetables,2014-09-10
3932,coffee,2014-07-05
3933,hard cheese,2014-02-12
3933,salty snack,2014-02-12
3933,waffles,2014-12-07
3934,rolls/buns,2014-03-27
3934,margarine,2014-03-27
3934,specialty bar,2014-09-24
3934,bottled beer,2014-09-24
3934,shopping bags,2015-01-05
3934,whole milk,2015-01-05
3934,cling film/bags,2015-01-05
3934,bottled beer,2015-01-05
3935,rolls/buns,2014-10-19
3935,waffles,2014-10-19
3935,yogurt,2014-12-04
3935,tropical fruit,2014-12-04
3936,ham,2014-06-08
3936,pickled vegetables,2014-06-08
3936,other vegetables,2014-06-27
3937,rolls/buns,2014-02-10
3937,soda,2014-02-10
3937,UHT-milk,2014-08-10
3938,chicken,2014-04-23
3938,whipped/sour cream,2014-04-23
3938,canned vegetables,2014-04-23
3938,pip fruit,2014-07-29
3938,white bread,2014-07-29
3938,other vegetables,2014-08-16
3938,bottled water,2014-08-16
3938,cereals,2014-08-16
3939,pip fruit,2014-09-25
3940,beef,2015-01-16
3941,berries,2014-10-11
3941,curd,2014-10-11
3942,other vegetables,2014-01-01
3942,yogurt,2014-01-01
3942,Instant food products,2014-01-01
3942,soda,2014-04-18
3942,shopping bags,2014-04-18
3942,frozen vegetables,2014-05-11
3942,waffles,2014-05-11
3942,dish cleaner,2014-05-11
3942,whole milk,2014-05-11
3942,canned fish,2014-06-05
3942,rolls/buns,2014-06-05
3942,domestic eggs,2014-06-05
3942,white wine,2014-07-03
3942,condensed milk,2014-07-03
3943,baking powder,2014-03-04
3945,pip fruit,2014-01-25
3945,rolls/buns,2014-01-25
3945,margarine,2014-10-15
3946,whole milk,2014-04-19
3946,roll products ,2014-04-19
3946,rice,2014-04-19
3946,salt,2014-12-26
3947,cocoa drinks,2014-05-12
3947,red/blush wine,2014-05-12
3947,pip fruit,2014-05-13
3947,newspapers,2014-05-13
3947,photo/film,2014-08-02
3948,waffles,2014-02-20
3948,shopping bags,2014-02-20
3948,sparkling wine,2014-02-20
3948,whipped/sour cream,2014-08-04
3948,toilet cleaner,2014-08-04
3948,bottled beer,2014-09-17
3948,whole milk,2014-09-17
3948,soda,2014-10-04
3949,other vegetables,2015-01-04
3950,cat food,2014-01-22
3950,white bread,2014-01-22
3950,napkins,2014-11-12
3950,whole milk,2014-11-12
3950,white bread,2015-01-10
3952,butter,2014-03-04
3952,rolls/buns,2014-03-04
3952,beef,2014-04-11
3952,soda,2014-04-11
3952,other vegetables,2014-07-27
3953,red/blush wine,2014-05-13
3953,bottled beer,2014-05-13
3953,soda,2014-05-19
3956,yogurt,2014-01-01
3956,shopping bags,2014-01-01
3956,waffles,2014-01-01
3956,chocolate,2014-01-01
3956,hamburger meat,2014-05-20
3956,chocolate,2014-05-20
3956,processed cheese,2014-05-20
3956,margarine,2014-07-08
3956,canned fish,2014-07-08
3956,soda,2014-08-15
3956,margarine,2014-08-15
3956,domestic eggs,2014-10-26
3956,sugar,2014-10-26
3957,salty snack,2014-01-09
3957,newspapers,2014-01-09
3957,rolls/buns,2014-03-10
3957,bottled water,2014-03-10
3957,canned vegetables,2014-07-19
3957,root vegetables,2014-07-19
3957,cake bar,2014-07-19
3957,tropical fruit,2014-07-20
3957,curd,2014-07-20
3957,salt,2014-07-20
3957,bottled water,2014-07-20
3959,sparkling wine,2014-03-12
3959,softener,2014-03-12
3959,hamburger meat,2014-05-07
3959,whipped/sour cream,2014-05-07
3959,rolls/buns,2014-05-21
3960,baking powder,2014-01-23
3960,frozen potato products,2014-01-23
3960,root vegetables,2014-02-15
3960,whipped/sour cream,2014-02-15
3960,rolls/buns,2014-02-15
3960,rolls/buns,2014-02-15
3960,curd,2014-05-14
3960,whipped/sour cream,2014-05-14
3961,butter,2014-06-23
3961,bottled water,2014-06-23
3961,bottled water,2014-06-23
3961,tropical fruit,2014-12-18
3962,rolls/buns,2014-11-15
3962,butter,2014-11-15
3962,white bread,2014-12-13
3963,candy,2014-01-06
3963,domestic eggs,2014-01-06
3963,citrus fruit,2014-09-21
3964,root vegetables,2014-01-30
3964,pastry,2014-01-30
3964,root vegetables,2014-11-03
3964,bottled water,2014-11-03
3965,rolls/buns,2014-03-20
3965,rolls/buns,2014-03-20
3965,yogurt,2014-09-21
3965,white bread,2014-09-21
3965,sausage,2014-10-16
3965,domestic eggs,2014-10-16
3965,tropical fruit,2014-12-30
3966,root vegetables,2014-06-19
3966,frozen vegetables,2014-06-19
3966,whole milk,2014-07-01
3966,canned beer,2014-07-01
3966,root vegetables,2014-07-04
3966,whipped/sour cream,2014-07-04
3966,shopping bags,2014-07-04
3966,frankfurter,2015-01-06
3967,hard cheese,2014-01-23
3967,rolls/buns,2014-01-23
3967,other vegetables,2014-02-20
3967,whipped/sour cream,2014-02-20
3967,chocolate,2014-07-03
3967,soda,2014-07-03
3967,root vegetables,2014-10-10
3968,bottled beer,2014-05-11
3969,whole milk,2014-05-09
3969,waffles,2014-05-09
3970,berries,2014-02-11
3971,chocolate marshmallow,2014-04-02
3971,whole milk,2014-04-02
3971,whole milk,2014-04-02
3971,bottled beer,2014-11-11
3972,frankfurter,2014-03-04
3972,UHT-milk,2014-03-04
3972,rice,2014-04-05
3972,chewing gum,2014-04-05
3972,rolls/buns,2014-04-05
3972,baking powder,2014-07-04
3972,butter,2014-07-04
3972,pip fruit,2014-08-14
3972,hard cheese,2014-08-14
3972,candy,2014-08-14
3973,turkey,2014-03-02
3973,fruit/vegetable juice,2014-03-02
3973,domestic eggs,2014-03-02
3973,other vegetables,2014-06-28
3974,whole milk,2014-08-25
3975,soda,2014-04-29
3976,other vegetables,2014-03-13
3976,onions,2014-03-13
3976,tropical fruit,2014-05-08
3976,yogurt,2014-05-08
3976,other vegetables,2014-05-10
3976,rolls/buns,2014-05-10
3976,specialty cheese,2014-05-10
3976,sliced cheese,2014-10-25
3977,brown bread,2014-01-02
3977,butter milk,2014-01-02
3977,oil,2014-01-02
3978,baking powder,2014-06-09
3978,baking powder,2014-06-09
3979,canned fish,2014-02-26
3980,pip fruit,2014-05-31
3982,canned beer,2014-02-13
3982,dessert,2014-02-13
3982,meat,2014-05-27
3982,dessert,2014-05-27
3982,pip fruit,2014-10-30
3982,beverages,2014-10-30
3982,jam,2014-11-22
3982,brown bread,2014-11-22
3984,other vegetables,2014-02-09
3985,beverages,2014-06-22
3985,cake bar,2014-06-22
3985,bottled water,2015-01-20
3986,oil,2014-08-09
3987,ham,2014-08-31
3989,ready soups,2014-04-26
3989,baking powder,2014-04-26
3989,meat,2014-09-23
3989,root vegetables,2014-09-23
3989,chicken,2014-10-18
3990,salty snack,2014-05-16
3991,kitchen towels,2014-03-07
3992,cream cheese ,2014-11-15
3992,UHT-milk,2014-11-15
3992,specialty bar,2014-12-04
3994,soft cheese,2014-02-12
3996,whole milk,2014-05-30
3996,soda,2014-05-30
3996,beef,2014-11-27
3997,whole milk,2014-11-22
3997,curd,2014-11-22
3998,ice cream,2014-08-01
3998,Instant food products,2014-08-01
3998,long life bakery product,2014-08-01
3998,root vegetables,2014-10-09
3998,canned fish,2014-10-09
3998,hygiene articles,2014-10-09
3998,yogurt,2014-11-08
4001,dessert,2014-11-06
4002,seasonal products,2014-01-13
4002,flour,2014-01-13
4002,domestic eggs,2014-01-13
4002,curd,2014-08-07
4002,yogurt,2014-08-07
4002,pork,2014-08-24
4003,liver loaf,2014-11-14
4003,processed cheese,2014-11-14
4003,canned beer,2014-11-14
4003,shopping bags,2014-12-21
4005,rolls/buns,2014-05-13
4005,mustard,2014-05-13
4005,newspapers,2014-05-13
4006,pet care,2014-11-25
4007,salt,2014-05-10
4007,ice cream,2014-05-10
4007,yogurt,2014-05-10
4007,canned beer,2014-05-10
4007,bottled beer,2014-09-12
4008,other vegetables,2014-10-14
4008,shopping bags,2014-10-14
4008,tropical fruit,2014-12-18
4009,frozen vegetables,2014-02-19
4009,cream cheese ,2014-02-19
4009,canned fish,2014-09-18
4009,whole milk,2014-09-18
4009,butter,2014-12-21
4010,yogurt,2014-11-08
4011,oil,2014-08-28
4012,canned beer,2014-10-11
4013,canned beer,2014-04-08
4013,yogurt,2014-04-08
4013,tropical fruit,2014-07-21
4013,specialty cheese,2014-07-21
4013,canned vegetables,2014-12-23
4014,soda,2014-01-02
4014,shopping bags,2014-01-02
4014,yogurt,2014-05-27
4014,misc. beverages,2014-05-27
4014,other vegetables,2014-07-31
4015,rolls/buns,2014-02-05
4015,shopping bags,2014-02-05
4015,canned beer,2014-02-17
4015,bottled beer,2014-02-17
4015,whole milk,2014-10-11
4015,pastry,2014-10-11
4015,hamburger meat,2014-12-18
4016,coffee,2014-07-23
4016,brown bread,2014-07-23
4016,whole milk,2014-07-23
4017,soda,2014-08-28
4018,newspapers,2014-02-21
4018,newspapers,2014-02-21
4018,yogurt,2014-02-28
4018,whipped/sour cream,2014-02-28
4018,long life bakery product,2014-02-28
4018,hard cheese,2014-02-28
4018,sausage,2014-09-27
4018,frozen vegetables,2014-09-27
4018,specialty bar,2014-10-30
4018,bottled water,2014-10-30
4018,dental care,2014-10-30
4019,chewing gum,2014-05-18
4019,bottled water,2014-05-18
4019,beverages,2014-10-14
4019,yogurt,2014-10-14
4019,root vegetables,2014-10-31
4020,whole milk,2014-01-12
4021,newspapers,2014-04-23
4021,napkins,2014-04-23
4021,yogurt,2014-09-09
4021,other vegetables,2014-09-09
4021,yogurt,2014-10-31
4022,roll products ,2014-10-07
4022,oil,2014-10-07
4024,white bread,2014-03-30
4024,UHT-milk,2014-03-30
4024,other vegetables,2014-10-15
4024,butter,2014-10-15
4024,liver loaf,2014-11-21
4024,bottled beer,2014-11-21
4024,yogurt,2014-11-22
4025,other vegetables,2014-03-05
4025,UHT-milk,2014-03-05
4025,sausage,2014-10-04
4028,tropical fruit,2014-04-29
4028,red/blush wine,2014-04-29
4028,semi-finished bread,2014-10-10
4028,other vegetables,2014-10-10
4028,coffee,2014-12-06
4029,soda,2014-10-27
4030,brown bread,2014-05-20
4030,onions,2014-05-20
4030,butter,2014-05-29
4031,root vegetables,2015-01-14
4032,root vegetables,2014-07-18
4033,whipped/sour cream,2014-02-25
4033,white bread,2014-02-25
4033,soft cheese,2014-03-18
4034,citrus fruit,2014-08-29
4035,sugar,2014-07-14
4036,cat food,2014-01-22
4036,whipped/sour cream,2014-01-22
4036,pastry,2014-03-08
4036,cream cheese ,2014-03-08
4036,rolls/buns,2014-06-14
4036,hygiene articles,2014-06-14
4036,domestic eggs,2014-06-14
4036,misc. beverages,2014-06-14
4037,beef,2014-05-05
4037,tea,2014-05-05
4037,oil,2014-05-05
4037,ice cream,2014-12-26
4038,yogurt,2014-06-23
4039,whole milk,2014-04-30
4039,beverages,2014-04-30
4039,hamburger meat,2014-05-18
4039,hygiene articles,2014-05-18
4039,pip fruit,2015-01-19
4040,yogurt,2014-06-27
4040,hygiene articles,2014-06-27
4040,herbs,2014-11-14
4040,margarine,2014-11-14
4040,rolls/buns,2014-11-14
4041,canned fish,2014-04-25
4042,root vegetables,2014-01-25
4042,domestic eggs,2014-01-25
4042,tropical fruit,2014-07-15
4042,rolls/buns,2014-07-15
4042,frozen dessert,2014-07-26
4044,coffee,2014-06-30
4044,other vegetables,2014-06-30
4044,sliced cheese,2014-08-07
4044,cream cheese ,2014-08-07
4044,semi-finished bread,2014-08-07
4044,frankfurter,2015-01-12
4045,beef,2014-02-03
4045,pip fruit,2014-02-03
4045,rolls/buns,2014-02-03
4045,tropical fruit,2014-07-30
4045,coffee,2014-07-30
4045,waffles,2014-07-30
4045,whipped/sour cream,2014-07-30
4045,pastry,2014-11-02
4046,pip fruit,2014-03-31
4046,shopping bags,2014-03-31
4046,meat,2014-06-12
4046,butter,2014-06-12
4046,citrus fruit,2014-11-26
4046,salty snack,2014-11-26
4046,oil,2014-11-26
4046,root vegetables,2014-12-29
4047,yogurt,2014-04-04
4048,ice cream,2014-03-07
4048,margarine,2014-03-07
4048,specialty chocolate,2014-12-04
4048,fruit/vegetable juice,2014-12-04
4048,fruit/vegetable juice,2014-12-04
4049,frankfurter,2014-06-07
4049,canned fish,2014-06-07
4049,beverages,2014-06-07
4049,dishes,2014-12-23
4049,frozen fish,2014-12-23
4049,chicken,2015-01-08
4049,tropical fruit,2015-01-08
4049,specialty chocolate,2015-01-08
4049,curd,2015-01-08
4049,citrus fruit,2015-01-08
4050,UHT-milk,2014-07-03
4050,curd,2014-07-03
4050,flower (seeds),2014-07-03
4050,beef,2014-09-03
4051,bottled water,2014-12-18
4051,waffles,2014-12-18
4052,UHT-milk,2014-05-17
4054,cream cheese ,2014-05-10
4054,whipped/sour cream,2014-05-10
4055,tropical fruit,2014-03-25
4055,cat food,2014-03-25
4056,soda,2014-03-10
4056,domestic eggs,2014-03-10
4056,rolls/buns,2014-06-16
4056,cream cheese ,2014-06-16
4056,yogurt,2014-06-16
4056,tropical fruit,2014-10-05
4058,whole milk,2014-07-02
4058,flour,2014-07-02
4058,berries,2014-07-02
4058,specialty cheese,2014-12-18
4059,UHT-milk,2014-06-13
4060,other vegetables,2014-01-10
4060,domestic eggs,2014-01-10
4060,napkins,2014-01-10
4060,tropical fruit,2014-11-10
4061,whole milk,2014-03-05
4061,canned beer,2014-03-05
4061,dish cleaner,2014-04-07
4062,yogurt,2014-11-27
4065,brown bread,2014-01-13
4065,pastry,2014-01-13
4065,bottled beer,2014-06-05
4065,flower (seeds),2014-06-05
4065,semi-finished bread,2014-12-10
4066,fruit/vegetable juice,2014-01-11
4066,chewing gum,2014-01-11
4066,hamburger meat,2014-01-24
4066,sliced cheese,2014-01-24
4066,whole milk,2014-02-12
4066,whole milk,2014-02-12
4066,zwieback,2014-07-08
4067,whole milk,2014-01-13
4067,specialty chocolate,2014-01-13
4067,tropical fruit,2014-04-29
4068,onions,2014-06-29
4069,baking powder,2014-04-08
4069,brown bread,2014-04-08
4069,pickled vegetables,2014-10-08
4070,cake bar,2014-05-28
4070,butter milk,2014-05-28
4070,specialty chocolate,2014-08-03
4071,shopping bags,2014-06-26
4071,chocolate,2014-06-26
4071,beverages,2014-12-16
4073,UHT-milk,2014-01-30
4073,berries,2014-01-30
4073,detergent,2014-04-26
4074,tropical fruit,2014-11-03
4074,whole milk,2014-11-03
4074,dog food,2014-11-03
4074,herbs,2014-11-14
4075,cream cheese ,2014-02-12
4075,brown bread,2014-02-12
4075,other vegetables,2014-05-25
4075,margarine,2014-05-25
4075,whole milk,2014-08-03
4076,dessert,2014-02-08
4076,other vegetables,2014-02-08
4076,other vegetables,2014-02-08
4076,tropical fruit,2014-07-04
4076,whole milk,2014-07-04
4076,other vegetables,2014-11-17
4076,whole milk,2014-11-17
4076,rolls/buns,2014-11-18
4077,coffee,2014-01-31
4077,whole milk,2014-01-31
4077,misc. beverages,2014-08-04
4077,oil,2014-08-04
4077,hamburger meat,2014-09-29
4077,newspapers,2014-09-29
4077,bottled water,2014-12-25
4078,soda,2014-06-21
4078,margarine,2014-06-21
4078,pip fruit,2014-09-27
4078,cream cheese ,2014-09-27
4078,ham,2014-11-01
4079,root vegetables,2014-03-18
4080,citrus fruit,2014-04-23
4080,whipped/sour cream,2014-04-23
4080,whole milk,2014-09-22
4080,candy,2014-09-22
4080,canned beer,2014-10-11
4081,chocolate marshmallow,2014-04-16
4081,newspapers,2014-04-16
4081,pip fruit,2014-11-01
4082,ham,2014-01-07
4082,yogurt,2014-01-07
4082,berries,2014-03-08
4082,pip fruit,2014-03-08
4082,pastry,2014-07-05
4082,domestic eggs,2014-07-05
4082,dish cleaner,2014-07-05
4082,whole milk,2015-01-05
4082,root vegetables,2015-01-05
4083,newspapers,2014-08-15
4084,beef,2014-04-19
4084,margarine,2014-04-19
4084,fruit/vegetable juice,2014-04-23
4084,packaged fruit/vegetables,2014-04-23
4084,bottled water,2014-09-28
4084,cream cheese ,2014-09-28
4084,curd,2014-09-28
4084,tidbits,2014-11-28
4085,bottled water,2014-04-15
4085,potato products,2014-04-15
4085,bottled water,2014-04-15
4085,yogurt,2014-07-30
4085,sliced cheese,2014-07-30
4085,butter,2014-08-05
4086,pastry,2014-01-14
4086,semi-finished bread,2014-01-14
4086,dishes,2014-01-14
4086,napkins,2014-01-14
4086,seasonal products,2014-06-17
4086,root vegetables,2014-06-17
4086,pastry,2014-08-30
4086,napkins,2014-08-30
4086,pastry,2014-08-30
4086,tropical fruit,2014-10-17
4086,dessert,2014-10-17
4087,pork,2014-04-09
4088,onions,2014-02-18
4088,oil,2014-02-18
4088,chicken,2015-01-13
4088,pip fruit,2015-01-13
4089,ice cream,2014-03-15
4089,hamburger meat,2014-03-15
4089,dessert,2014-03-18
4090,specialty bar,2014-03-06
4090,shopping bags,2014-03-06
4090,yogurt,2014-09-16
4091,packaged fruit/vegetables,2014-03-31
4091,cat food,2014-03-31
4091,dental care,2014-03-31
4091,other vegetables,2014-06-06
4091,bottled beer,2014-06-06
4091,meat spreads,2014-06-30
4091,sliced cheese,2014-06-30
4091,cream cheese ,2014-08-26
4092,berries,2014-06-19
4093,pip fruit,2014-08-07
4093,white bread,2014-08-07
4093,citrus fruit,2014-08-09
4094,onions,2014-01-22
4094,margarine,2014-01-22
4094,yogurt,2014-07-14
4094,other vegetables,2014-07-14
4094,fruit/vegetable juice,2014-07-14
4094,canned beer,2014-10-21
4095,other vegetables,2015-01-11
4096,ham,2014-04-20
4096,napkins,2014-04-20
4096,pasta,2014-05-23
4096,margarine,2014-05-23
4096,beef,2014-06-13
4096,yogurt,2014-06-13
4097,beef,2014-03-10
4097,soda,2014-03-10
4097,coffee,2014-03-10
4097,butter,2014-05-18
4097,condensed milk,2014-05-18
4097,soda,2014-06-20
4097,ice cream,2014-06-20
4097,other vegetables,2014-07-14
4098,other vegetables,2014-02-16
4098,yogurt,2014-02-16
4098,bottled water,2014-02-16
4098,berries,2014-12-09
4098,tropical fruit,2014-12-09
4098,whole milk,2014-12-09
4099,root vegetables,2014-05-23
4100,whole milk,2014-04-23
4100,dental care,2014-04-23
4100,whole milk,2015-01-03
4101,hamburger meat,2014-05-08
4101,margarine,2014-05-08
4101,rolls/buns,2014-11-27
4103,canned beer,2014-05-17
4103,baking powder,2014-05-17
4103,yogurt,2014-12-22
4104,white wine,2014-01-09
4104,coffee,2014-01-09
4104,other vegetables,2014-04-09
4104,bottled water,2014-04-09
4104,domestic eggs,2014-05-11
4104,curd cheese,2014-05-11
4104,dessert,2015-01-01
4105,liquor (appetizer),2014-10-26
4106,coffee,2014-07-18
4106,bottled water,2014-07-18
4106,tropical fruit,2014-07-25
4106,baking powder,2014-07-25
4106,pastry,2014-09-21
4107,whipped/sour cream,2014-03-06
4107,soda,2014-03-06
4107,frankfurter,2014-05-10
4108,specialty chocolate,2014-08-27
4108,domestic eggs,2014-08-27
4108,whipped/sour cream,2014-09-13
4109,pet care,2014-03-06
4109,whole milk,2014-03-06
4109,margarine,2014-04-23
4109,margarine,2014-04-23
4109,frozen vegetables,2014-05-12
4110,chicken,2014-01-25
4110,yogurt,2014-01-25
4110,hygiene articles,2014-01-25
4110,brown bread,2014-01-25
4110,domestic eggs,2014-03-12
4110,bottled beer,2014-03-12
4110,sausage,2014-03-15
4112,tropical fruit,2014-04-22
4112,frozen vegetables,2014-04-22
4112,root vegetables,2014-08-09
4112,white wine,2014-08-09
4112,bottled water,2014-08-09
4112,red/blush wine,2014-08-09
4112,whipped/sour cream,2014-10-14
4113,other vegetables,2014-03-13
4113,UHT-milk,2014-03-13
4113,root vegetables,2014-03-14
4113,coffee,2014-03-14
4113,onions,2014-12-23
4114,root vegetables,2014-03-27
4114,yogurt,2014-03-27
4114,bottled water,2014-03-27
4114,chicken,2014-07-08
4115,shopping bags,2014-07-05
4115,coffee,2014-07-05
4115,other vegetables,2014-08-02
4116,dishes,2014-05-23
4116,pastry,2014-05-23
4116,root vegetables,2014-12-10
4116,yogurt,2014-12-10
4116,newspapers,2014-12-10
4116,pastry,2015-01-05
4116,soda,2015-01-05
4117,yogurt,2014-03-08
4117,whole milk,2014-03-08
4117,fruit/vegetable juice,2014-03-08
4117,citrus fruit,2014-04-24
4117,candy,2014-04-24
4117,liquor (appetizer),2014-12-07
4119,cream cheese ,2014-10-24
4120,yogurt,2014-09-22
4120,bottled water,2014-09-22
4120,chicken,2015-01-12
4120,pip fruit,2015-01-12
4120,sausage,2015-01-17
4121,whole milk,2014-01-27
4121,bottled water,2014-01-27
4121,ice cream,2014-04-19
4121,UHT-milk,2014-04-19
4121,citrus fruit,2014-04-21
4121,other vegetables,2014-04-21
4121,yogurt,2014-06-06
4121,whipped/sour cream,2014-06-06
4121,liquor,2014-07-25
4121,other vegetables,2014-07-25
4121,onions,2014-07-25
4121,female sanitary products,2014-07-25
4122,dessert,2014-10-20
4122,nut snack,2014-10-20
4123,bottled water,2014-07-07
4124,fruit/vegetable juice,2014-05-31
4124,soda,2014-05-31
4124,light bulbs,2014-07-27
4124,pastry,2014-07-27
4124,domestic eggs,2014-07-27
4124,sausage,2014-08-31
4124,shopping bags,2014-08-31
4124,semi-finished bread,2014-11-25
4124,cereals,2014-11-25
4125,pip fruit,2014-03-06
4125,rolls/buns,2014-03-06
4125,whole milk,2014-03-20
4125,brown bread,2014-03-20
4125,candy,2014-03-20
4125,pastry,2014-09-21
4126,other vegetables,2014-04-22
4126,brown bread,2014-04-22
4126,berries,2014-06-11
4126,candy,2014-06-11
4126,rolls/buns,2014-06-11
4126,coffee,2014-10-18
4127,whole milk,2014-03-18
4129,waffles,2014-02-04
4129,napkins,2014-02-04
4129,meat spreads,2014-02-28
4129,yogurt,2014-02-28
4129,whole milk,2014-10-11
4129,pastry,2014-10-11
4129,chewing gum,2014-10-11
4129,shopping bags,2014-10-11
4129,cream cheese ,2014-10-23
4130,root vegetables,2014-01-08
4130,semi-finished bread,2014-01-08
4130,canned beer,2014-01-08
4130,newspapers,2014-01-08
4130,liquor,2014-03-08
4130,long life bakery product,2014-03-08
4130,soda,2014-04-03
4130,soft cheese,2014-04-03
4131,onions,2014-02-07
4131,rolls/buns,2014-02-07
4131,napkins,2014-03-20
4131,bags,2014-03-20
4131,grapes,2014-08-10
4131,root vegetables,2014-08-10
4132,yogurt,2014-02-03
4132,shopping bags,2014-02-03
4132,bottled water,2014-02-03
4132,Instant food products,2014-02-12
4132,newspapers,2014-02-12
4132,whole milk,2014-04-11
4132,frozen fish,2014-04-11
4132,other vegetables,2014-09-20
4133,canned beer,2014-02-02
4133,yogurt,2014-02-02
4133,soda,2014-02-02
4133,root vegetables,2014-02-17
4133,pastry,2014-02-17
4133,white wine,2014-04-08
4133,whole milk,2014-04-08
4133,seasonal products,2014-08-22
4134,whole milk,2014-09-30
4134,coffee,2014-09-30
4134,other vegetables,2014-12-26
4134,brown bread,2014-12-26
4134,bottled water,2014-12-26
4135,other vegetables,2014-02-22
4135,spices,2014-02-22
4135,whole milk,2014-11-05
4136,sugar,2014-02-18
4136,frozen fish,2014-02-18
4136,root vegetables,2014-03-16
4137,hamburger meat,2014-06-25
4137,domestic eggs,2014-06-25
4137,pork,2014-07-23
4137,canned fish,2014-07-23
4137,zwieback,2014-07-23
4137,frozen vegetables,2014-07-23
4137,pastry,2014-08-17
4137,shopping bags,2014-08-17
4137,onions,2014-08-17
4137,other vegetables,2014-09-14
4137,napkins,2014-09-14
4137,shopping bags,2014-12-09
4137,curd,2014-12-09
4137,salty snack,2014-12-15
4137,soda,2014-12-15
4138,salty snack,2014-07-10
4138,chocolate marshmallow,2014-07-10
4138,beef,2014-08-24
4139,citrus fruit,2014-03-25
4139,domestic eggs,2014-03-25
4140,brown bread,2014-01-29
4140,waffles,2014-01-29
4140,curd,2014-02-01
4140,newspapers,2014-02-01
4140,hygiene articles,2014-02-20
4143,pastry,2014-01-14
4143,other vegetables,2014-01-14
4143,mustard,2014-07-03
4144,whole milk,2014-08-01
4144,bottled beer,2014-08-01
4144,berries,2014-12-05
4144,waffles,2014-12-05
4144,finished products,2015-01-04
4145,candy,2014-02-13
4145,shopping bags,2014-02-13
4145,onions,2014-05-17
4146,dessert,2014-03-01
4146,root vegetables,2014-03-01
4146,roll products ,2014-04-15
4146,root vegetables,2014-04-15
4146,mayonnaise,2014-04-15
4146,sausage,2014-05-08
4146,pastry,2014-05-08
4146,whole milk,2014-08-24
4146,brown bread,2014-08-24
4147,whole milk,2014-08-25
4148,domestic eggs,2014-06-26
4148,whipped/sour cream,2014-06-26
4148,whole milk,2014-09-28
4149,tropical fruit,2014-11-02
4149,ice cream,2014-11-02
4149,frozen fish,2014-11-02
4149,pip fruit,2014-12-05
4150,bottled beer,2014-03-24
4150,tropical fruit,2014-03-24
4150,red/blush wine,2014-03-24
4150,baking powder,2014-03-24
4150,root vegetables,2014-08-17
4152,ham,2014-07-12
4152,rolls/buns,2014-07-12
4152,rolls/buns,2014-07-12
4152,chewing gum,2014-07-12
4152,hamburger meat,2014-12-21
4153,sausage,2014-02-14
4153,whole milk,2014-02-14
4153,long life bakery product,2014-02-14
4153,UHT-milk,2014-02-14
4153,flour,2014-02-14
4153,chocolate,2014-02-14
4153,root vegetables,2014-07-27
4153,bottled water,2014-07-27
4153,rolls/buns,2014-09-28
4153,salty snack,2014-09-28
4154,white bread,2014-05-26
4154,mustard,2014-05-26
4154,frozen fish,2014-07-26
4154,domestic eggs,2014-07-26
4154,beef,2014-12-16
4155,beef,2014-03-09
4155,curd,2014-03-09
4155,tropical fruit,2014-03-15
4155,other vegetables,2014-03-15
4155,white bread,2014-07-19
4155,curd,2014-07-19
4155,bottled water,2014-07-19
4155,salty snack,2014-10-09
4155,whole milk,2014-10-09
4156,hygiene articles,2014-03-04
4156,potato products,2014-03-04
4156,cat food,2014-08-19
4156,candles,2014-08-19
4156,whole milk,2014-08-19
4156,packaged fruit/vegetables,2014-12-13
4156,shopping bags,2014-12-13
4157,salty snack,2014-01-04
4159,other vegetables,2014-05-29
4159,dishes,2014-05-29
4159,canned fish,2014-11-07
4160,bottled beer,2014-04-25
4160,frozen vegetables,2014-04-25
4160,chocolate,2014-05-09
4160,soda,2014-05-09
4160,spread cheese,2014-10-07
4160,specialty cheese,2014-10-07
4162,curd cheese,2014-02-16
4162,red/blush wine,2014-02-16
4162,margarine,2014-02-16
4162,canned beer,2014-04-15
4162,brown bread,2014-04-15
4162,napkins,2014-04-15
